File,Title,Publisher,Publication Year,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS)
e8/fd/ukhta1541_NBK97497.tar.gz,The Clinical Effectiveness and Cost-Effectiveness of Bortezomib and Thalidomide in Combination Regimens with an Alkylating Agent and a Corticosteroid for the First-Line Treatment of Multiple Myeloma: A Systematic Review and Economic Evaluation,NIHR Journals Library,2011,NBK97497,2018-05-03 02:48:20
78/70/ukhta1604_NBK97524.tar.gz,Non-Invasive Diagnostic Assessment Tools for the Detection of Liver Fibrosis in Patients with Suspected Alcohol-Related Liver Disease: A Systematic Review and Economic Evaluation,NIHR Journals Library,2012,NBK97524,2018-05-03 03:00:27
32/64/ukhtacollect_NBK97531.tar.gz,Health Technology Assessment,NIHR Journals Library,2000,NBK97531,2019-05-22 02:37:10
b2/ed/vawarfarin_NBK97541.tar.gz,Comparative Effectiveness of Warfarin and Newer Oral Anticoagulants for the Long-term Prevention and Treatment of Arterial and Venous Thromboembolism,Department of Veterans Affairs (US),2012,NBK97541,2016-05-10 02:37:21
bb/f9/ukhta1612_NBK97560.tar.gz,A Systematic Review of the Clinical Effectiveness and Cost-Effectiveness of Pharmalgen&#x000AE; for the Treatment of Bee and Wasp Venom Allergy,NIHR Journals Library,2012,NBK97560,2018-05-03 02:57:49
76/f6/ukhta1605_NBK97589.tar.gz,What is the Clinical Effectiveness and Cost-Effectiveness of Using Drugs in Treating Obese Patients in Primary Care? A Systematic Review,NIHR Journals Library,2012,NBK97589,2018-05-03 02:43:51
fa/46/ukhta1614_NBK97733.tar.gz,EOS 2D/3D X-ray Imaging System: A Systematic Review and Economic Evaluation,NIHR Journals Library,2012,NBK97733,2018-05-03 02:57:09
2c/22/ukhta1615_NBK97755.tar.gz,Systematic Review and Validation of Prediction Rules for Identifying Children with Serious Infections in Emergency Departments and Urgent-Access Primary Care,NIHR Journals Library,2012,NBK97755,2018-05-03 02:38:48
dc/a0/ukhta1544_NBK97780.tar.gz,The Clinical Effectiveness and Cost-Effectiveness of Exercise Referral Schemes: A Systematic Review and Economic Evaluation,NIHR Journals Library,2011,NBK97780,2018-05-03 02:39:55
44/72/es93_NBK97827.tar.gz,Menopausal Hormone Therapy for the Primary Prevention of Chronic Conditions: Systematic Review to Update the 2002 and 2005 U.S. Preventive Services Task Force Recommendations,Agency for Healthcare Research and Quality (US),2012,NBK97827,2012-07-09 18:49:21
54/92/ukhta1617_NBK97923.tar.gz,Elucigene FH20 and LIPOchip for the Diagnosis of Familial Hypercholesterolaemia: A Systematic Review and Economic Evaluation,NIHR Journals Library,2012,NBK97923,2018-05-03 02:37:24
2f/67/ukhta1611_NBK98000.tar.gz,Management of Frozen Shoulder: A Systematic Review and Cost-Effectiveness Analysis,NIHR Journals Library,2012,NBK98000,2018-05-03 02:55:58
21/50/methresreli_NBK98221.tar.gz,Reliability Testing of the AHRQ EPC Approach to Grading the Strength of Evidence in Comparative Effectiveness Reviews,Agency for Healthcare Research and Quality (US),2012,NBK98221,2012-07-09 18:50:10
d0/39/methmedtest_NBK98241.tar.gz,Methods Guide for Medical Test Reviews,Agency for Healthcare Research and Quality (US),2012,NBK98241,2013-06-17 18:37:19
86/cc/ukhta1536_NBK98302.tar.gz,Hemiarthroplasty and Total Hip Arthroplasty for Treating Primary Intracapsular Fracture of the Hip: A Systematic Review and Cost-Effectiveness Analysis,NIHR Journals Library,2011,NBK98302,2018-05-03 02:48:22
66/54/ukhta1537_NBK98326.tar.gz,Adaptive E-Learning to Improve Dietary Behaviour: A Systematic Review and Cost-Effectiveness Analysis,NIHR Journals Library,2011,NBK98326,2018-05-03 03:00:00
98/0a/ukhta1538_NBK98342.tar.gz,Insulin Sensitisers in the Treatment of Non-Alcoholic Fatty Liver Disease: A Systematic Review,NIHR Journals Library,2011,NBK98342,2018-05-03 02:40:06
65/27/methressearch_NBK98353.tar.gz,Peer Review of Search Strategies,Agency for Healthcare Research and Quality (US),2012,NBK98353,2012-07-09 18:49:32
e0/25/vairb_NBK98419.tar.gz,Maintaining Research Integrity: A Systematic Review of the Role of the Institutional Review Board in Managing Conflict of Interest,Department of Veterans Affairs (US),2012,NBK98419,2016-05-10 02:37:27
6d/8a/ukhta1540_NBK98440.tar.gz,"A Systematic Review and Economic Evaluation of Cilostazol, Naftidrofuryl Oxalate, Pentoxifylline and Inositol Nicotinate for the Treatment of Intermittent Claudication in People with Peripheral Arterial Disease",NIHR Journals Library,2011,NBK98440,2018-05-03 02:56:34
a4/51/ukhta1619_NBK98566.tar.gz,The Effectiveness of Interventions to Treat Severe Acute Malnutrition in Young Children: A Systematic Review,NIHR Journals Library,2012,NBK98566,2018-05-03 02:57:00
95/44/ukhta1620_NBK98581.tar.gz,"The Clinical Effectiveness and Cost-Effectiveness of Home-Based, Nurse-Led Health Promotion for Older People: A Systematic Review",NIHR Journals Library,2012,NBK98581,2018-05-03 02:56:33
93/61/ukhta1623_NBK98626.tar.gz,"Dasatinib, High-Dose Imatinib and Nilotinib for the Treatment of Imatinib-Resistant Chronic Myeloid Leukaemia: A Systematic Review and Economic Evaluation",NIHR Journals Library,2012,NBK98626,2018-05-03 02:39:18
e2/af/ukhta1624_NBK98685.tar.gz,Screening for Cystic Fibrosis-Related Diabetes: A Systematic Review,NIHR Journals Library,2012,NBK98685,2018-05-03 02:39:31
4d/24/cer21_NBK98697.tar.gz,Comparative Effectiveness of In-Hospital Use of Recombinant Factor VIIa for Off-Label Indications vs. Usual Care,Agency for Healthcare Research and Quality (US),2010,NBK98697,2012-07-18 18:37:14
52/0f/cer58_NBK98721.tar.gz,Noninvasive Technologies for the Diagnosis of Coronary Artery Disease in Women,Agency for Healthcare Research and Quality (US),2012,NBK98721,2012-07-18 18:37:14
70/d0/healthus11_NBK98752.tar.gz,"Health, United States, 2011: With Special Feature on Socioeconomic Status and Health",National Center for Health Statistics (US),2012,NBK98752,2013-07-17 18:37:21
a8/96/ukhta1622_NBK98839.tar.gz,Dasatinib and Nilotinib for Imatinib-Resistant or -Intolerant Chronic Myeloid Leukaemia: A Systematic Review and Economic Evaluation,NIHR Journals Library,2012,NBK98839,2018-05-03 02:53:29
0c/5e/erta207_NBK98854.tar.gz,Allocation of Scarce Resources During Mass Casualty Events,Agency for Healthcare Research and Quality (US),2012,NBK98854,2014-02-21 02:38:32
8e/a0/ukhta1621_NBK98889.tar.gz,"The Effectiveness and Cost-Effectiveness of Donepezil, Galantamine, Rivastigmine and Memantine for the Treatment of Alzheimer's Disease (Review of Technology Appraisal No. 111): A Systematic Review and Economic Model",NIHR Journals Library,2012,NBK98889,2018-05-03 02:39:21
e5/15/methresequiv_NBK98979.tar.gz,Assessing Equivalence and Noninferiority,Agency for Healthcare Research and Quality (US),2012,NBK98979,2012-07-26 18:37:15
cc/a3/cer72_NBK98993.tar.gz,Multidisciplinary Postacute Rehabilitation for Moderate to Severe Traumatic Brain Injury in Adults,Agency for Healthcare Research and Quality (US),2012,NBK98993,2012-07-26 18:37:16
9f/c1/vaventricular_NBK99059.tar.gz,Use of Left Ventricular Assist Devices as Destination Therapy in End-Stage Congestive Heart Failure: A Systematic Review,Department of Veterans Affairs (US),2012,NBK99059,2016-05-10 02:37:18
42/73/erta209_NBK99070.tar.gz,Multigene Panels in Prostate Cancer Risk Assessment,Agency for Healthcare Research and Quality (US),2012,NBK99070,2014-02-21 02:38:22
a4/67/erta208v2_NBK99094.tar.gz,Closing the Quality Gap: Revisiting the State of the Science (Vol. 2: The Patient-Centered Medical Home),Agency for Healthcare Research and Quality (US),2012,NBK99094,2016-02-14 02:42:47
51/65/cer68_NBK99179.tar.gz,Noninvasive Positive-Pressure Ventilation (NPPV) for Acute Respiratory Failure,Agency for Healthcare Research and Quality (US),2012,NBK99179,2012-08-02 18:37:13
74/b2/cer64_NBK99199.tar.gz,"Screening, Behavioral Counseling, and Referral in Primary Care To Reduce Alcohol Misuse",Agency for Healthcare Research and Quality (US),2012,NBK99199,2013-06-18 18:39:53
84/53/cer57_NBK99217.tar.gz,Methods for Insulin Delivery and Glucose Monitoring: Comparative Effectiveness,Agency for Healthcare Research and Quality (US),2012,NBK99217,2012-08-02 18:37:14
6d/fe/surgtobyouth_NBK99237.tar.gz,Preventing Tobacco Use Among Youth and Young Adults: A Report of the Surgeon General,Centers for Disease Control and Prevention (US),2012,NBK99237,2017-09-08 02:37:21
c1/f0/ukhta1539_NBK99314.tar.gz,The Clinical Effectiveness and Cost-Effectiveness of Management Strategies for Sciatica: Systematic Review and Economic Model,NIHR Journals Library,2011,NBK99314,2018-05-03 02:46:58
fa/d5/ukhta1516_NBK99338.tar.gz,The Clinical Effectiveness and Safety of Prophylactic Retinal Interventions to Reduce the Risk of Retinal Detachment and Subsequent Vision Loss in Adults and Children with Stickler Syndrome: A Systematic Review,NIHR Journals Library,2011,NBK99338,2018-05-03 02:48:18
7f/4a/ukhta1518_NBK99354.tar.gz,An Economic Evaluation of Positron Emission Tomography (PET) and Positron Emission Tomography/Computed Tomography (PET/CT) for the Diagnosis of Breast Cancer Recurrence,NIHR Journals Library,2011,NBK99354,2018-05-03 02:52:10
a9/af/ukhta1525_NBK99517.tar.gz,Clinical Effectiveness and Cost-Effectiveness of Imatinib Dose Escalation for the Treatment of Unresectable and/or Metastatic Gastrointestinal Stromal Tumours that have Progressed on Treatment at a Dose of 400 Mg/Day: A Systematic Review and Economic Evaluation,NIHR Journals Library,2011,NBK99517,2018-05-03 02:57:04
9d/d4/ukhta1526_NBK99646.tar.gz,Bone-Anchored Hearing Aids (BAHAs) for People who are Bilaterally Deaf: A Systematic Review and Economic Evaluation,NIHR Journals Library,2011,NBK99646,2018-05-03 02:59:58
11/9a/ukhta1514_NBK99675.tar.gz,"Adalimumab, Etanercept, Infliximab, Rituximab and Abatacept for the Treatment of Rheumatoid Arthritis After the Failure of a Tumour Necrosis Factor Inhibitor: A Systematic Review and Economic Evaluation",NIHR Journals Library,2011,NBK99675,2018-05-03 02:40:31
b8/ca/ukhta1533_NBK99694.tar.gz,The Clinical Effectiveness and Cost-Effectiveness of Genotyping for CYP2D6 for the Management of Women with Breast Cancer Treated with Tamoxifen: A Systematic Review,NIHR Journals Library,2011,NBK99694,2018-05-03 02:48:20
a4/5c/ukhta1517_NBK99718.tar.gz,"Peginterferon Alfa and Ribavirin for Chronic Hepatitis C in Patients Eligible for Shortened Treatment, Re-Treatment or in HCV/HIV Co-Infection: A Systematic Review and Economic Evaluation",NIHR Journals Library,2011,NBK99718,2018-05-03 02:47:40
33/2b/ukhta1519_NBK99745.tar.gz,"Hysterectomy, Endometrial Ablation and Mirena&#174; for Heavy Menstrual Bleeding: A Systematic Review of Clinical Effectiveness and Cost-Effectiveness Analysis",NIHR Journals Library,2011,NBK99745,2018-05-03 02:52:07
43/9c/cer61_NBK99762.tar.gz,Recurrent Nephrolithiasis in Adults: Comparative Effectiveness of Preventive Medical Strategies,Agency for Healthcare Research and Quality (US),2012,NBK99762,2013-05-22 18:37:27
ea/97/vamedappt_NBK99785.tar.gz,Shared Medical Appointments for Chronic Medical Conditions: A Systematic Review,Department of Veterans Affairs (US),2012,NBK99785,2012-08-16 18:37:09
a3/cf/erta206_NBK99854.tar.gz,Enabling Patient-Centered Care Through Health Information Technology,Agency for Healthcare Research and Quality (US),2012,NBK99854,2014-02-21 02:38:38
27/3d/erta208v5_NBK99879.tar.gz,Closing the Quality Gap: Revisiting the State of the Science (Vol. 5: Public Reporting as a Quality Improvement Strategy),Agency for Healthcare Research and Quality (US),2012,NBK99879,2016-02-14 02:43:02
34/d4/ukhta1531_NBK99922.tar.gz,Clopidogrel and Modified-Release Dipyridamole for the Prevention of Occlusive Vascular Events (Review of Technology Appraisal No. 90): A Systematic Review and Economic Analysis,NIHR Journals Library,2011,NBK99922,2018-05-03 02:48:40
7d/d7/ukhta1535_NBK99944.tar.gz,The Value of FDG Positron Emission Tomography/Computerised Tomography (PET/CT) in Pre-Operative Staging of Colorectal Cancer: A Systematic Review and Economic Evaluation,NIHR Journals Library,2011,NBK99944,2018-05-03 02:45:59
55/36/ukhta1628_NBK99987.tar.gz,The Clinical Effectiveness and Cost-Effectiveness of Low-Intensity Psychological Interventions for the Secondary Prevention of Relapse After Depression: A Systematic Review,NIHR Journals Library,2012,NBK99987,2018-05-03 02:38:28
18/15/ukhta1527_NBK100016.tar.gz,Diagnostic Management Strategies for Adults and Children with Minor Head Injury: A Systematic Review and an Economic Evaluation,NIHR Journals Library,2011,NBK100016,2018-05-03 03:00:16
a1/28/ukhta1629_NBK100061.tar.gz,Surveillance for Ocular Hypertension: An Evidence Synthesis and Economic Evaluation,NIHR Journals Library,2012,NBK100061,2018-05-03 02:39:09
4f/d6/ukhta1534_NBK100084.tar.gz,"The Clinical Effectiveness and Cost-Effectiveness of Different Surveillance Mammography Regimens After the Treatment for Primary Breast Cancer: Systematic Reviews, Registry Database Analyses and Economic Evaluation",NIHR Journals Library,2011,NBK100084,2018-05-03 02:38:34
d9/dc/jatscon12_NBK100353.tar.gz,Journal Article Tag Suite Conference (JATS-Con) Proceedings 2012,National Center for Biotechnology Information (US),2012,NBK100353,2012-12-08 18:40:07
64/99/vamhv_NBK100359.tar.gz,"Systematic Review: Secure Messaging between Providers and Patients, and Patients' Access to Their Own Medical Record: Evidence on Health Outcomes, Satisfaction, Efficiency and Attitudes",Department of Veterans Affairs (US),2012,NBK100359,2016-02-14 02:40:18
82/b2/methressor_NBK100613.tar.gz,Selective Outcome Reporting as a Source of Bias in Reviews of Comparative Effectiveness,Agency for Healthcare Research and Quality (US),2012,NBK100613,2012-09-19 18:37:11
be/2c/cer70_NBK100633.tar.gz,Surgical Options for Inguinal Hernia: Comparative Effectiveness Review,Agency for Healthcare Research and Quality (US),2012,NBK100633,2012-09-19 18:37:18
8b/2c/cer75_NBK100652.tar.gz,Practice-Based Interventions Addressing Concomitant Depression and Chronic Medical Conditions in the Primary Care Setting,Agency for Healthcare Research and Quality (US),2012,NBK100652,2013-06-18 18:39:51
6f/ab/ukhta1511_NBK100732.tar.gz,Growth Monitoring for Short Stature: Update of a Systematic Review and Economic Model,NIHR Journals Library,2011,NBK100732,2018-05-03 02:46:00
d7/84/ukhta1506_NBK100762.tar.gz,"A Systematic Review and Economic Evaluation of the Use of Tumour Necrosis Factor-Alpha (TNF-&#x003B1;) Inhibitors, Adalimumab and Infliximab, for Crohn&#x00027;s Disease",NIHR Journals Library,2011,NBK100762,2018-05-03 02:53:01
ba/9f/cer66_NBK100782.tar.gz,Treatment Strategies for Women With Coronary Artery Disease,Agency for Healthcare Research and Quality (US),2012,NBK100782,2012-09-26 18:37:15
ff/de/cer67_NBK100802.tar.gz,Nitrous Oxide for the Management of Labor Pain,Agency for Healthcare Research and Quality (US),2012,NBK100802,2012-09-26 18:37:14
70/4c/cer73_NBK100815.tar.gz,"Serum Free Light Chain Analysis for the Diagnosis, Management, and Prognosis of Plasma Cell Dyscrasias",Agency for Healthcare Research and Quality (US),2012,NBK100815,2012-09-26 18:37:13
d2/30/vasmi_NBK100924.tar.gz,Effects of Care Models to Improve General Medical Outcomes for Individuals With Serious Mental Illness,Department of Veterans Affairs (US),2011,NBK100924,2012-10-03 18:37:10
02/ef/erta208v1_NBK107229.tar.gz,Closing the Quality Gap: Revisiting the State of the Science (Vol. 1: Bundled Payment: Effects on Health Care Spending and Quality),Agency for Healthcare Research and Quality (US),2012,NBK107229,2017-09-12 02:37:27
64/9f/cer63_NBK107254.tar.gz,First-Generation Versus Second-Generation Antipsychotics in Adults: Comparative Effectiveness,Agency for Healthcare Research and Quality (US),2012,NBK107254,2012-10-04 18:37:19
0a/5e/cer65_NBK107275.tar.gz,Interventions for Adolescents and Young Adults With Autism Spectrum Disorders,Agency for Healthcare Research and Quality (US),2012,NBK107275,2012-10-04 18:37:11
17/de/methressys_NBK107294.tar.gz,Systematizing the Use of Value of Information Analysis in Prioritizing Systematic Reviews,Agency for Healthcare Research and Quality (US),2012,NBK107294,2012-10-04 18:37:13
83/3e/erta208v3_NBK107315.tar.gz,Closing the Quality Gap: Revisiting the State of the Science (Vol. 3: Quality Improvement Interventions To Address Health Disparities),Agency for Healthcare Research and Quality (US),2012,NBK107315,2014-02-21 02:38:14
57/89/methresmix_NBK107330.tar.gz,Use of Mixed Treatment Comparisons in Systematic Reviews,Agency for Healthcare Research and Quality (US),2012,NBK107330,2012-10-04 18:37:12
01/b9/methresmach_NBK109161.tar.gz,A Pilot Study Using Machine Learning and Domain Knowledge To Facilitate Comparative Effectiveness Review Updating,Agency for Healthcare Research and Quality (US),2012,NBK109161,2012-10-10 18:37:11
